slide_id,state,district,slide_name,road_location,latitude,longitude,material,movement_type,history,name,highway,ref,maxspeed,lanes,surface,smoothness,length,distance_to_road_m,road_match_status,target,elevation,slope,temperature_avg,temperature_max,temperature_min,rainfall_avg,rainfall_max,humidity_avg,nearby_landslide_count,landslide_density
MIZ/SER/84A15/2025/110,Mizoram,Serchhip,,"Chandmari, Serchhip",23.310074,92.858498,Debris,Slide,31 May 2025,,tertiary,,,,,,1424.0,5.045986230799555,MATCHED,1,992.1705932617188,33.31473343170594,,,,,,,143,0.45518313724282067
NG/MON/83N2/2017/27,Nagaland,Mon,,Near Mon village,26.747806,95.062,Soil,Slide,,,trunk,NH702,,,,,8510.0,14.868899703382706,MATCHED,1,826.1885986328125,34.555560196106704,24.176780185758517,31.9,15.8,8.724764890282131,62.1,85.41486068111455,93,0.29602819415092535
MZ/CHA/84E01/2017/16,Mizoram,Champhai,,6.5 km S of Ngopa,23.851723,93.186775,Rock,Slide,,,unclassified,,,,unpaved,,2746.0,145.93285035096915,MATCHED,1,964.422607421875,39.22110604541242,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,53,0.16870423967740905
MG/EKH/78O12/2017/20,Meghalaya,East Khasi Hills,,Along Sohra Mawlong road,25.217558,91.709355,Rock,Slide,,,secondary,,,,asphalt,,2253.0,19.41700240594017,MATCHED,1,538.0286254882812,42.97995289995311,21.554437420986098,33.4,6.0,13.93519595448799,410.0,80.95847176079734,80,0.25464790894703254
,,,,,25.58512819049988,91.86961135642044,,,,,residential,,,,,,51.0,0.0,NEGATIVE_SAMPLE,0,1443.639892578125,5.619050353042635,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,79,0.2514648100851946
,,,,,26.6541359000644,92.769058950095,,,,,residential,,,,,,32.0,0.0,NEGATIVE_SAMPLE,0,73.74971008300781,0.2456396756783252,24.945631552671,33.3,14.6,6.053046953046953,174.0,80.043718871057,0,0.0
,,,,,24.497466057504766,93.98274258208716,,,,,residential,,,,,,179.0,0.0,NEGATIVE_SAMPLE,0,782.986572265625,0.4770127069800979,,,,,,,0,0.0
,,,,,26.41927325006179,91.60758510045058,,,,,residential,,,,,,115.0,0.0,NEGATIVE_SAMPLE,0,56.01787185668945,5.264273939830273,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,0,0.0
SKM/ES/78A12/2015/145,Sikkim,East Sikkim,,NH-31A,27.188528,88.501194,Rock,Slide,,RANGPO-GANGTOK Rd,trunk,NH10,60.0,2.0,asphalt,,7657.0,8.810925264087436,MATCHED,1,392.6215515136719,25.10933180150416,,,,,,,116,0.3692394679731972
,,,,,26.293212863125923,91.52105774616216,,,,,residential,,,,,,120.0,0.0,NEGATIVE_SAMPLE,0,47.066505432128906,4.58515617627062,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,0,0.0
,,,,,23.12156658659675,92.8281449703624,,,,,unclassified,,,,,,382.0,0.0,NEGATIVE_SAMPLE,0,834.58349609375,5.56977898106124,,,,,,,139,0.442450741795469
MIZ/KOL/2023/170,Mizoram,Kolasib,,,23.896388890000004,92.73638889,Rock,Slide,27 September 2023,,trunk,NH6,,,,,11300.0,2.357131773799655,MATCHED,1,1088.625732421875,48.7458115729488,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,53,0.16870423967740905
,,,,,26.99730845001656,94.64330074996448,,,,,residential,,,,,,19.0,0.0,NEGATIVE_SAMPLE,0,95.6282196044922,1.364393114432261,24.176780185758517,31.9,15.8,8.724764890282131,62.1,85.41486068111455,0,0.0
MEGH/EKH/78O11/2009/D-37,Meghalaya,East Khasi Hills,Umstew landslide,Road (Shillong-Sohra),25.300388999999992,91.726722,Debris,Slide,29 June 2009,,secondary,,,,asphalt,,21670.0,319.08525322929364,MATCHED,1,1509.145263671875,24.13266046068325,21.554437420986098,33.4,6.0,13.93519595448799,410.0,80.95847176079734,67,0.21326762374313976
MIZ/AZL/2023/129,Mizoram,Aizawl,,,23.36852778,92.76575,Rock,Slide,2nd week of September 2023,,primary,,,,,,14570.0,9.001193322615114,MATCHED,1,1120.6181640625,33.68746252333911,,,,,,,127,0.4042535554534141
,,,,,24.87994243658736,94.02078048456626,,,,,residential,,,,,,148.0,0.0,NEGATIVE_SAMPLE,0,787.8817749023438,1.3071224717835994,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,4,0.012732395447351627
MIZ/AZL/2024/621,Mizoram,Aizawl,,,23.722222219999995,92.79861111,Debris,Complex,28 May 2024,,residential,,,,,,500.0,14.032820573490952,MATCHED,1,208.728515625,19.062827235602285,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,329,1.0472395255446714
MG/EKH/78O16/2017/6,Meghalaya,East Khasi Hills,,Along sohrashella bypass from,25.205307,91.755686,Debris,Slide,,,unclassified,,,,,,5127.0,11.627127442257509,MATCHED,1,429.6895751953125,32.11472147622093,21.554437420986098,33.4,6.0,13.93519595448799,410.0,80.95847176079734,68,0.21645072260497766
,,,,,24.68348820414284,94.0779409050421,,,,,residential,,,,,,124.0,0.0,NEGATIVE_SAMPLE,0,790.2446899414062,0.9917896979333264,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,8,0.025464790894703253
,,,,,25.404041700054083,90.24388025016124,,,,,secondary,ODR123,,,,,44.0,0.0,NEGATIVE_SAMPLE,0,75.0482177734375,2.0191190949250006,,,,,,,0,0.0
MIZ/AZL/2024/728,Mizoram,Aizawl,,,24.49112222,93.62215556,Earth,Slide,13 August 2024,,tertiary,,,,unpaved,,5758.0,2876.420291185272,MATCHED,1,1220.100341796875,27.314943124750428,,,,,,,17,0.054112680651244416
,,,,,23.620431226344177,92.46171401438588,,,,,residential,,,,,,596.0,0.0,NEGATIVE_SAMPLE,0,770.666259765625,10.943718555141714,25.62627970749543,33.3,14.7,7.453895781637716,216.9,80.29235880398672,3,0.00954929658551372
,,,,,27.10374137418933,93.94917929800388,,,,,tertiary,,,,,,34.0,0.0,NEGATIVE_SAMPLE,0,90.25252532958984,3.5836463886641754,24.57065706570657,35.0,12.9,9.633934204596663,173.0,81.8010152284264,0,0.0
,,,,,25.64151455620839,93.74316081315126,,,,,residential,,,,,,651.0,0.0,NEGATIVE_SAMPLE,0,541.6115112304688,4.755710978872776,20.85228468568264,32.0,7.6,4.679590141235115,151.3,79.07532539462753,21,0.06684507609859604
MZ/AZL/84A10/2024/062,Mizoram,Aizawl,,"Falkawn, Aizawl",23.620833330000004,92.7225,Debris,Slide,28 May 2024,World Bank Road,primary,,,,,,21568.0,49.51191647662096,MATCHED,1,813.0713500976562,23.98686155782413,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,308,0.9803944494460752
MZ/LAW/84B12/2020/32,Mizoram,Lawngtlai,Parva I to Parva II road slide,Parva I to Parva II road,22.079999999999995,92.65000000000002,Debris,Slide,2019,,residential,,,,,,120.0,218.3569536432533,MATCHED,1,137.93426513671875,2.01041369627767,,,,,,,8,0.025464790894703253
,,,,,24.23406841306172,92.67887794755252,,,,,residential,,,,,,41.0,0.0,NEGATIVE_SAMPLE,0,650.7952270507812,8.782150174771933,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,43,0.13687325105902998
NAG/ZUN/83J12/2016/0068,Nagaland,Zunheboto,,Lokhomi Village,26.077122,94.559107,Rock,Slide,,,unclassified,,,,,,6700.0,8.605714640187083,MATCHED,1,1829.324951171875,37.29862294846448,,,,,,,63,0.20053522829578813
,,,,,23.83308611673792,91.31412348931585,,,,,residential,,,,,,92.0,0.0,NEGATIVE_SAMPLE,0,21.562124252319336,3.0346365885142053,26.190695347673834,33.6,13.6,6.149498997995992,361.9,80.94475138121547,2,0.006366197723675813
,,,,,24.79209766622287,93.112253624538,,,,,residential,,,,,,103.0,0.0,NEGATIVE_SAMPLE,0,36.17339324951172,6.837941057788358,23.23047671534858,34.7,10.6,6.439211904105815,416.1,81.01439645625692,18,0.05729577951308232
AS/DIM/83C16/2018/27,Assam,Cachar,Lowajuri,NH53,24.795891999999995,93.045425,Debris,Slide,,Manipur Road,trunk,NH37,,,,,5289.0,3.1001411796023,MATCHED,1,118.52095794677734,24.327178585080272,23.23047671534858,34.7,10.6,6.439211904105815,416.1,81.01439645625692,3,0.00954929658551372
NA/DIM/83G13/2020/15,Nagaland,Dimapur,,Medziphema,25.77,93.9,Rock,Slide,2019,,trunk,NH29,,,,,20218.0,9.26886474087218,MATCHED,1,559.0717163085938,16.097204230225245,20.85228468568264,32.0,7.6,4.679590141235115,151.3,79.07532539462753,65,0.20690142601946393
NAG/WOK/83J/4/2016/0031,Nagaland,Wokha,,Doyang to Sanis Road,26.213389,94.235778,Rock,Slide,2016,,primary,SH 4,,,,,5441.0,6.470516973486145,MATCHED,1,350.64208984375,28.39400242988085,20.85228468568264,32.0,7.6,4.679590141235115,151.3,79.07532539462753,53,0.16870423967740905
4700,Meghalaya,Ri-Bhoi,Umiam,NH-6,25.67546111,91.89726944,Rock,Topple/Fall,30 June 2024,,trunk,NH6,,,,,12926.0,4.617690300668017,MATCHED,1,994.2655029296876,24.463055522180845,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,72,0.22918311805232927
SKM/NS/78A03/2017/23,Sikkim,West Sikkim,Sardong,SH,27.279972000000004,88.186917,Debris,Slide,,,unclassified,,,,asphalt,,13539.0,1.1699468393482322,MATCHED,1,1744.3941650390625,27.865953261423307,18.63182125930941,30.9,1.0,8.528519306780177,233.9,81.46498792687133,97,0.30876058959827696
,,,,,24.742308084304327,93.8704282384006,,,,,residential,,,,,,466.0,0.0,NEGATIVE_SAMPLE,0,775.5885009765625,1.5807886120835917,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,6,0.01909859317102744
MIZ/KOL/2024/859,Mizoram,Kolasib,,,23.504574999999992,93.23805,Debris,Complex,17 July 2024,,residential,,,,,,1786.0,42.19614765785609,MATCHED,1,1413.6409912109375,30.786382351890744,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,81,0.2578310078088704
MIZ/CHAM/84E08/2025/230,Mizoram,Champhai,,Vaphai,23.148209,93.321183,Debris,Flow,31 May 2025 (4:15am),,tertiary,,,,,,11587.0,14.69902301324795,MATCHED,1,1607.62158203125,33.40006598876611,,,,,,,45,0.1432394487827058
MZ/SER/84E03/2017/1,Mizoram,Serchhip,,Rullam village,23.451278,93.002944,Debris,Slide,,,unclassified,,,,,,1932.0,3.799945790253046,MATCHED,1,1382.1077880859375,11.41842349046244,,,,,,,21,0.06684507609859604
,,,,,27.2414384227607,92.73340910000051,,,,,unclassified,,,,,,406.0,0.0,NEGATIVE_SAMPLE,0,1410.913818359375,19.777932707645103,24.945631552671,33.3,14.6,6.053046953046953,174.0,80.043718871057,5,0.015915494309189534
,,,,,23.210799083271844,93.26984611486732,,,,,unclassified,,,,,,648.0,0.0,NEGATIVE_SAMPLE,0,1273.9481201171875,19.53733027979875,,,,,,,42,0.13369015219719207
,,,,,22.95303880419501,92.37639742934574,,,,,unclassified,,,,unpaved,,639.0,0.0,NEGATIVE_SAMPLE,0,36.64656448364258,1.9582685836773288,,,,,,,1,0.0031830988618379067
,,,,,24.405368447421854,93.81617567037716,,,,,secondary,,,,,,5938.0,0.0,NEGATIVE_SAMPLE,0,770.2897338867188,1.467127695963831,,,,,,,3,0.00954929658551372
,,,,,26.500257323079484,93.98403384915164,,,,,secondary,,,,,,6314.0,0.0,NEGATIVE_SAMPLE,0,99.28565979003906,2.2205446400257323,24.57065706570657,35.0,12.9,9.633934204596663,173.0,81.8010152284264,0,0.0
MZ/LAW/84B15/2018/38,Mizoram,Lawngtlai,,Vathuampui Road,22.320999,92.772003,Debris,Slide,,,trunk,NH 502A,,,,,3097.0,38.388936010288255,MATCHED,1,306.0664978027344,22.975028560956225,,,,,,,29,0.0923098669932993
MZ/CHA/84E01/2017/19,Mizoram,Champhai,,,23.950277,93.217056,Debris,Slide,,,trunk,NH102B,,,,,10741.0,10.344348643367317,MATCHED,1,968.0265502929688,26.184924796889057,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,47,0.1496056465063816
,,,,,24.72789265011118,93.98350145027634,,,,,residential,,,,,,56.0,0.0,NEGATIVE_SAMPLE,0,781.0252075195312,1.852700475124844,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,1,0.0031830988618379067
,,,,,26.1607347930174,92.92618649213512,,,,,trunk,NH29,,,,,8919.0,0.0,NEGATIVE_SAMPLE,0,94.72907257080078,22.273644593992856,23.923920265780733,31.8,13.2,4.781616832779624,143.8,78.51052048726467,0,0.0
,,,,,26.27362031584878,92.18314246004256,,,,,unclassified,,,,,,534.0,0.0,NEGATIVE_SAMPLE,0,58.71387100219727,2.378680487163768,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,0,0.0
,,,,,24.513878309085364,92.84427593947616,,,,,residential,,,,,,246.0,0.0,NEGATIVE_SAMPLE,0,41.205787658691406,3.0259473250603888,23.23047671534858,34.7,10.6,6.439211904105815,416.1,81.01439645625692,12,0.03819718634205488
,,,,,25.60304117358132,91.89255677741984,,,,,residential,,,,,,98.0,0.0,NEGATIVE_SAMPLE,0,1403.009033203125,8.910433799089732,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,86,0.27374650211805995
MAN/TAM/83H09/2007/C-7A,Manipur,Tamenglong,Capentry area slide,,24.990830000000003,93.50583,Debris,Slide,28 August 2007,,tertiary,,,,,,1710.0,55.8963506046769,MATCHED,1,1197.375732421875,11.35524124939049,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,53,0.16870423967740905
,,,,,27.14565605087872,95.68670179404592,,,,,unclassified,,,,,,390.0,0.0,NEGATIVE_SAMPLE,0,1075.9114990234375,19.537739942959018,,,,,,,34,0.10822536130248883
,,,,,24.706934252078447,93.92725190133578,,,,,residential,,,,,,256.0,0.0,NEGATIVE_SAMPLE,0,776.94140625,0.9386682908824208,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,1,0.0031830988618379067
,,,,,25.99552052138097,93.59581077250712,,,,,residential,,,,,,215.0,0.0,NEGATIVE_SAMPLE,0,227.7204742431641,9.44869549905478,20.85228468568264,32.0,7.6,4.679590141235115,151.3,79.07532539462753,0,0.0
,,,,,24.5864502353756,94.06714166989302,,,,,residential,,,,,,216.0,0.0,NEGATIVE_SAMPLE,0,790.9369506835938,0.3170551373486136,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,1,0.0031830988618379067
NG/KOH/83G14/2015/25,Nagaland,Kohima,,SW of Thekriijuma,25.696,93.924,Debris,Slide,2010,,residential,,,,,,542.0,545.1112837644865,MATCHED,1,949.5408935546876,26.362379397590114,20.85228468568264,32.0,7.6,4.679590141235115,151.3,79.07532539462753,56,0.17825353626292278
,,,,,23.82242181677264,91.29695747963616,,,,,secondary,,,,,,113.0,0.0,NEGATIVE_SAMPLE,0,10.017773628234863,2.3200759621288194,26.190695347673834,33.6,13.6,6.149498997995992,361.9,80.94475138121547,2,0.006366197723675813
,,,,,27.351326077724675,88.3011956085775,,,,,residential,,,,,,60.0,0.0,NEGATIVE_SAMPLE,0,1937.32763671875,31.4096044184633,18.63182125930941,30.9,1.0,8.528519306780177,233.9,81.46498792687133,36,0.11459155902616464
,,,,,27.629364038693343,95.4451854434484,,,,,residential,,,,,,753.0,0.0,NEGATIVE_SAMPLE,0,127.61463928222656,4.782817685105763,24.042857142857144,34.7,13.4,11.99898305084746,296.9,75.21317829457364,0,0.0
MN/CDL/83L04/2020/69,Manipur,Chandel,,Tengnoupal,24.15,94.1,Rock,Slide,2015,,tertiary,,,,,,18829.0,632.4990772321959,MATCHED,1,1053.9676513671875,21.393350105314777,,,,,,,59,0.1878028328484365
,,,,,25.466855355483936,89.8821592459537,,,,,unclassified,,,,,,1497.0,0.0,NEGATIVE_SAMPLE,0,50.8797492980957,10.460716478785608,,,,,,,0,0.0
,,,,,27.468157186678635,95.3224504363369,,,,,residential,,,,,,1402.0,0.0,NEGATIVE_SAMPLE,0,118.64739227294922,0.361392987344841,24.176780185758517,31.9,15.8,8.724764890282131,62.1,85.41486068111455,2,0.006366197723675813
NG/MOK/83J10/2017/14,Nagaland,Mokokchung,,TuliAmguri rd,26.698583,94.635167,Rock,Slide,,,trunk,NH2,,,,,5552.0,0.6206782271174673,MATCHED,1,146.46774291992188,27.44600867368135,24.176780185758517,31.9,15.8,8.724764890282131,62.1,85.41486068111455,18,0.05729577951308232
SKM/ES/78A11/2015/159,Sikkim,East Sikkim,,NH-31A,27.292944,88.589417,Debris,Slide,,,trunk,NH10,,,,,684.0,15.078034732988565,MATCHED,1,850.2415161132812,17.3865697478705,,,,,,,86,0.27374650211805995
,,,,,23.840815744274902,91.6314375708786,,,,,unclassified,,,,,,554.0,0.0,NEGATIVE_SAMPLE,0,48.167579650878906,0.844749642781419,25.62627970749543,33.3,14.7,7.453895781637716,216.9,80.29235880398672,2,0.006366197723675813
MEG/RB/78O14/2017/01,Meghalaya,Ri-Bhoi,Tharia slide,Tharia village,25.663444,91.915944,Debris,Slide,17 June 2017,Mawlai Umsaw Rd,unclassified,,,,,,7490.0,1137.2285968270264,MATCHED,1,947.9736328125,15.7735258447941,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,69,0.21963382146681557
MG/EKH/78O12/2017/54,Meghalaya,East Khasi Hills,,Along Sohra Mawlong road,25.216078,91.738387,Debris,Slide,,,secondary,,,,asphalt,,5075.0,7.220338079751847,MATCHED,1,901.985107421875,23.845938289966057,21.554437420986098,33.4,6.0,13.93519595448799,410.0,80.95847176079734,76,0.2419155134996809
,,,,,23.664353300001903,91.4212898499991,,,,,unclassified,,,,,,5.0,0.0,NEGATIVE_SAMPLE,0,39.58313751220703,2.408775757016236,26.190695347673834,33.6,13.6,6.149498997995992,361.9,80.94475138121547,0,0.0
,,,,,25.59748962600341,91.52780442558668,,,,,residential,,,,,,516.0,0.0,NEGATIVE_SAMPLE,0,1502.4825439453125,5.366080843841169,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,7,0.022281692032865348
,,,,,27.050695000016805,93.9612029498676,,,,,residential,,,,,,83.0,0.0,NEGATIVE_SAMPLE,0,91.0814208984375,1.4022257799833069,24.57065706570657,35.0,12.9,9.633934204596663,173.0,81.8010152284264,0,0.0
,,,,,25.448747193906108,89.84548876256315,,,,,tertiary,,,,,,273.0,0.0,NEGATIVE_SAMPLE,0,33.22063064575195,9.277610322268306,,,,,,,0,0.0
,,,,,25.11118399987585,92.22558605080988,,,,,unclassified,,,,unpaved,,2582.0,0.0,NEGATIVE_SAMPLE,0,85.30305480957031,16.239070401036606,21.554437420986098,33.4,6.0,13.93519595448799,410.0,80.95847176079734,24,0.07639437268410976
MZ/LAW/84B10/2020/5,Mizoram,Lawngtlai,Chawngte P slide 2,Outside Chawngte P,22.609999999999992,92.66,Debris,Slide,2018,,primary,,,,,,21134.0,271.5376284026853,MATCHED,1,160.83578491210938,12.30964707136152,,,,,,,48,0.15278874536821951
,,,,,24.869550919890774,92.46857483179248,,,,,residential,,,,,,332.0,0.0,NEGATIVE_SAMPLE,0,19.350486755371094,4.824645708941508,21.554437420986098,33.4,6.0,13.93519595448799,410.0,80.95847176079734,1,0.0031830988618379067
,,,,,27.39471811987892,95.33975281305992,,,,,residential,,,,,,165.0,0.0,NEGATIVE_SAMPLE,0,119.47537231445312,1.7100214776489084,24.176780185758517,31.9,15.8,8.724764890282131,62.1,85.41486068111455,0,0.0
AR/US/82P04/2022/036,Arunachal Pradesh,Upper Siang,North of Damro-Gingkong Slide 2,Pasighat-yingkiong road,27.452833,95.239,Debris,slide,,,unclassified,,,,,,1809.0,57.98675754201157,MATCHED,1,113.84294128417967,0.3889500267507004,24.176780185758517,31.9,15.8,8.724764890282131,62.1,85.41486068111455,2,0.006366197723675813
MAN/SEN/83G16/2015/51,Manipur,Senapati,,Gopinung,25.126361,93.901333,Rock cum Debris,Slide,,,unclassified,,,,,,7653.0,1860.180476889624,MATCHED,1,1726.830810546875,25.16236983784409,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,5,0.015915494309189534
MIZ/AZL/2024/519,Mizoram,Aizawl,,,23.34055556,92.77722222,Debris,Slide,,,primary,,,,,,16327.0,8.308321021246112,MATCHED,1,762.1027221679688,37.92965242485934,,,,,,,175,0.5570423008216336
NG/PHE/83K10/2017/36,Nagaland,Phek,,LephoriReguri road,25.562667,94.608,Debris,Slide,,,unclassified,,,,,,13739.0,1022.6842657644214,MATCHED,1,1805.384521484375,40.32522976718501,,,,,,,22,0.07002817496043395
MIZ/AZL/2024/474,Mizoram,Aizawl,,,23.53944444,92.66527778,Debris,Slide,28 May 2024,,tertiary,,,,,,10938.0,9.737714458703875,MATCHED,1,605.8057861328125,30.277325669483734,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,242,0.7703099245647734
,,,,,26.121281462109977,92.19484476919868,,,,,residential,,,,,,81.0,0.0,NEGATIVE_SAMPLE,0,61.956031799316406,0.8964253504592625,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,6,0.01909859317102744
MIZ/AZL/2024/342,Mizoram,Aizawl,,,23.61611111,92.79777778,Debris,Complex,28 May 2024,,unclassified,,,,,,9611.0,24.92498826000699,MATCHED,1,384.2411804199219,31.12864392920808,24.334384121424403,31.7,13.7,4.743912408759124,99.5,79.61500291885581,179,0.5697746962689852
,,,,,25.9215123989143,91.4714376258111,,,,,secondary,,,,,,53.0,0.0,NEGATIVE_SAMPLE,0,57.32474136352539,3.084315350947925,24.273975636766338,32.1,13.3,9.85719822812846,347.3,82.4091915836102,9,0.02864788975654116
,,,,,26.65925199939461,91.51987023378426,,,,,unclassified,,,,,,1408.0,0.0,NEGATIVE_SAMPLE,0,82.33817291259766,0.8200046284093807,23.954402692091985,33.8,13.4,8.61308988764045,194.6,76.43129556926529,0,0.0
,,,,,27.18554387364481,92.33982335113572,,,,,unclassified,,,,,,1990.0,0.0,NEGATIVE_SAMPLE,0,2032.87158203125,21.68799396587412,23.954402692091985,33.8,13.4,8.61308988764045,194.6,76.43129556926529,0,0.0
,,,,,24.68839302308531,94.05552522364492,,,,,residential,,,,,,74.0,0.0,NEGATIVE_SAMPLE,0,788.6246948242188,1.4962810752387314,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,5,0.015915494309189534
,,,,,23.414504850000707,91.27776205000526,,,,,tertiary,,,,,,17.0,0.0,NEGATIVE_SAMPLE,0,15.198887825012209,4.203072458076219,25.61738925541941,33.3,14.6,6.584143463898066,159.0,78.10803324099723,0,0.0
NL/KOH/83K02/2014/04,Nagaland,Kohima,Meriema,National Highway (NH)- 61,25.71611,94.08883,Debris,Flow,03 July 2013,,unclassified,,,,,,1118.0,16.387946176219963,MATCHED,1,1439.8250732421875,18.40178209117118,20.85228468568264,32.0,7.6,4.679590141235115,151.3,79.07532539462753,244,0.7766761222884493
,,,,,24.355223731553604,93.69629704272866,,,,,residential,,,,,,99.0,0.0,NEGATIVE_SAMPLE,0,848.2239379882812,10.65389635049558,,,,,,,37,0.11777465788800255
,,,,,25.148281592689,91.4665311158177,,,,,residential,,,,,,373.0,0.0,NEGATIVE_SAMPLE,0,11.688608169555664,1.264052802841123,,,,,,,6,0.01909859317102744
,,,,,24.861656100043326,93.92583949973304,,,,,residential,,,,,,78.0,0.0,NEGATIVE_SAMPLE,0,784.2860717773438,1.0203143645568606,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,6,0.01909859317102744
,,,,,23.4311572367222,91.88356099128303,,,,,unclassified,,,,,,632.0,0.0,NEGATIVE_SAMPLE,0,103.54619598388672,3.245344233205022,,,,,,,0,0.0
,,,,,25.527974743891825,91.76297017719791,,,,,residential,,,,,,57.0,0.0,NEGATIVE_SAMPLE,0,1654.1624755859375,13.543152733344405,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,30,0.0954929658551372
,,,,,24.608100954774333,92.57267293379752,,,,,residential,,,,,,496.0,0.0,NEGATIVE_SAMPLE,0,20.94186019897461,4.154020812433546,23.23047671534858,34.7,10.6,6.439211904105815,416.1,81.01439645625692,2,0.006366197723675813
,,,,,26.626543579066983,92.8000892587696,,,,,unclassified,,,,,,83.0,0.0,NEGATIVE_SAMPLE,0,76.2851333618164,1.1430731799091032,24.945631552671,33.3,14.6,6.053046953046953,174.0,80.043718871057,0,0.0
,,,,,24.79222375069278,93.86275125028062,,,,,residential,,,,,,94.0,0.0,NEGATIVE_SAMPLE,0,781.1567993164062,2.481029507749484,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,15,0.0477464829275686
AP/WSG/83I09/2021/110,Arunachal Pradesh,West Siang,Garu-Siji road section slide 8,Garu-Siji road section,27.754806,94.715444,Rock,Slide,,,primary,,,,,,2184.0,12.451085320255595,MATCHED,1,387.8352355957031,27.128034458269603,24.042857142857144,34.7,13.4,11.99898305084746,296.9,75.21317829457364,27,0.08594366926962348
MN/KAM/83L05/2018/38,Manipur,Kamjong,,N of Phungyar Village,24.814386,94.32344000000002,Debris,Slide,,,trunk,NH102A,,,,,25180.0,2399.9805914443705,MATCHED,1,1237.550537109375,35.6846350854406,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,61,0.19416903057211232
ML-9/2010,Meghalaya,Jaintia Hills,Kulyng Slide,,25.07533333,92.36341667,,,22 April 2010,,trunk,NH6,,,,,5579.0,12.151733071116732,MATCHED,1,148.66964721679688,27.362592734023952,21.554437420986098,33.4,6.0,13.93519595448799,410.0,80.95847176079734,95,0.30239439187460115
SKM/SS/78A08/2015/246,Sikkim,South Sikkim,,Pachekhani-Melli Road,27.102639000000003,88.394639,Debris,Slide,,,unclassified,,,,unpaved,,7688.0,6.169936225856319,MATCHED,1,640.1005249023438,35.434136884803834,18.63182125930941,30.9,1.0,8.528519306780177,233.9,81.46498792687133,108,0.3437746770784939
AP/LDV/82P16/2022/151,Arunachal Pradesh,Lower Dibang Valley,Hunli landslide. From Mayudia Pass,NH-313 (Roing-Anini road),28.309974999999994,95.95290900000002,Rock,Fall,,,trunk,NH313,,,,,23977.0,26.80282119890688,MATCHED,1,1411.94384765625,45.80753138422401,,,,,,,35,0.11140846016432673
MAN/UKH/83K07/2015/037,Manipur,Ukhrul,,2.5km NW of Razai villae,25.396222,94.450472,Debris,Slide,,,trunk,NH202,,,,,10102.0,3.687516089491659,MATCHED,1,1547.858642578125,19.51759829074435,22.23690693430657,32.9,10.9,3.649178695868592,101.1,79.76685082872928,16,0.05092958178940651
,,,,,25.58115222842976,91.9453966295273,,,,,residential,,,,,,214.0,0.0,NEGATIVE_SAMPLE,0,1568.753662109375,18.77261013929209,20.820361303393558,33.9,6.2,6.685198300283286,245.1,79.46736842105263,63,0.20053522829578813
,,,,,26.095672591992503,91.15641565568546,,,,,unclassified,,,,,,276.0,0.0,NEGATIVE_SAMPLE,0,42.02470016479492,0.9913987808921922,24.273975636766338,32.1,13.3,9.85719822812846,347.3,82.4091915836102,0,0.0
MZ/SER/84A15/2024/155,Mizoram,Serchhip,,"Venglai, Chhingchhip",23.465558,92.855991,Debris,Slide,28 May 2024,,trunk,NH2,,,,,22820.0,8.133409929513888,MATCHED,1,1068.046875,14.44351254780993,,,,,,,64,0.20371832715762603
